timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1761247854840,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,898,236,6,6,https://fakestoreapi.com/auth/login,302,0,0
1761247854892,283,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,899,235,6,6,https://fakestoreapi.com/auth/login,283,0,0
1761247854886,300,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,300,0,0
1761247854929,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,897,241,6,6,https://fakestoreapi.com/auth/login,301,0,0
1761247855053,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,890,235,6,6,https://fakestoreapi.com/auth/login,288,0,0
1761247855128,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,896,236,6,6,https://fakestoreapi.com/auth/login,298,0,0
1761247855142,300,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,300,0,0
1761247855175,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,897,235,6,6,https://fakestoreapi.com/auth/login,293,0,0
1761247855187,297,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,895,241,6,6,https://fakestoreapi.com/auth/login,297,0,0
1761247855230,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,890,235,6,6,https://fakestoreapi.com/auth/login,288,0,0
1761247855341,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,902,236,6,6,https://fakestoreapi.com/auth/login,293,0,0
1761247855427,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,894,237,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247855443,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,893,235,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247855468,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,897,241,6,6,https://fakestoreapi.com/auth/login,304,0,0
1761247855484,309,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,888,235,6,6,https://fakestoreapi.com/auth/login,309,0,0
1761247855519,299,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,892,236,6,6,https://fakestoreapi.com/auth/login,299,0,0
1761247855635,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,291,0,0
1761247855718,286,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,897,235,6,6,https://fakestoreapi.com/auth/login,286,0,0
1761247855738,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,901,241,6,6,https://fakestoreapi.com/auth/login,293,0,0
1761247855773,289,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,896,235,6,6,https://fakestoreapi.com/auth/login,289,0,0
1761247855793,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,892,236,6,6,https://fakestoreapi.com/auth/login,302,0,0
1761247855818,296,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,904,237,6,6,https://fakestoreapi.com/auth/login,296,0,0
1761247855927,289,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,895,235,6,6,https://fakestoreapi.com/auth/login,289,0,0
1761247856005,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,905,241,6,6,https://fakestoreapi.com/auth/login,292,0,0
1761247856031,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,890,235,6,6,https://fakestoreapi.com/auth/login,292,0,0
1761247856063,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,896,236,6,6,https://fakestoreapi.com/auth/login,295,0,0
1761247856115,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,889,235,6,6,https://fakestoreapi.com/auth/login,287,0,0
1761247856095,307,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,900,237,6,6,https://fakestoreapi.com/auth/login,307,0,0
1761247856216,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,897,241,6,6,https://fakestoreapi.com/auth/login,292,0,0
1761247856297,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,898,235,6,6,https://fakestoreapi.com/auth/login,293,0,0
1761247856323,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,896,236,6,6,https://fakestoreapi.com/auth/login,295,0,0
1761247856359,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,295,0,0
1761247856403,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,895,241,6,6,https://fakestoreapi.com/auth/login,304,0,0
1761247856403,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,901,235,6,6,https://fakestoreapi.com/auth/login,304,0,0
1761247856509,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,896,235,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247856590,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,890,236,6,6,https://fakestoreapi.com/auth/login,298,0,0
1761247856618,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,295,0,0
1761247856655,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,895,235,6,6,https://fakestoreapi.com/auth/login,293,0,0
1761247856708,308,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,897,241,6,6,https://fakestoreapi.com/auth/login,308,0,0
1761247856804,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,892,236,6,6,https://fakestoreapi.com/auth/login,291,0,0
1761247856708,407,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,898,235,6,6,https://fakestoreapi.com/auth/login,407,0,125
1761247856889,300,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,300,0,0
1761247856914,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,895,235,6,6,https://fakestoreapi.com/auth/login,291,0,0
1761247856949,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,905,241,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247857016,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,896,235,6,6,https://fakestoreapi.com/auth/login,295,0,0
1761247857095,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,894,236,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247857115,281,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,281,0,0
1761247857190,305,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,891,235,6,6,https://fakestoreapi.com/auth/login,305,0,0
1761247857222,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,901,241,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247857240,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,898,235,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247857312,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,908,236,6,6,https://fakestoreapi.com/auth/login,301,0,0
1761247857386,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,896,237,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247857396,285,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,891,235,6,6,https://fakestoreapi.com/auth/login,285,0,0
1761247857496,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,899,241,6,6,https://fakestoreapi.com/auth/login,292,0,0
1761247857516,297,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,902,235,6,6,https://fakestoreapi.com/auth/login,297,0,0
1761247857534,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,894,236,6,6,https://fakestoreapi.com/auth/login,292,0,0
1761247857614,306,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,306,0,0
1761247857682,286,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,901,241,6,6,https://fakestoreapi.com/auth/login,286,0,0
1761247857677,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,895,235,6,6,https://fakestoreapi.com/auth/login,295,0,0
1761247857789,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,892,235,6,6,https://fakestoreapi.com/auth/login,292,0,0
1761247857813,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,888,236,6,6,https://fakestoreapi.com/auth/login,291,0,0
1761247857826,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,896,237,6,6,https://fakestoreapi.com/auth/login,293,0,0
1761247857921,323,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,903,235,6,6,https://fakestoreapi.com/auth/login,323,0,0
1761247857969,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,895,241,6,6,https://fakestoreapi.com/auth/login,288,0,0
1761247857973,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,894,235,6,6,https://fakestoreapi.com/auth/login,288,0,0
1761247858082,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,892,236,6,6,https://fakestoreapi.com/auth/login,303,0,0
1761247858105,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,902,237,6,6,https://fakestoreapi.com/auth/login,303,0,0
1761247858120,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,895,235,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247858257,284,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,904,235,6,6,https://fakestoreapi.com/auth/login,284,0,0
1761247858246,305,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,899,241,6,6,https://fakestoreapi.com/auth/login,305,0,0
1761247858261,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,892,236,6,6,https://fakestoreapi.com/auth/login,301,0,0
1761247858386,297,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,900,237,6,6,https://fakestoreapi.com/auth/login,297,0,0
1761247858414,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,901,241,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247858409,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,899,235,6,6,https://fakestoreapi.com/auth/login,302,0,0
1761247858541,284,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,898,235,6,6,https://fakestoreapi.com/auth/login,284,0,0
1761247858562,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,892,237,6,6,https://fakestoreapi.com/auth/login,288,0,0
1761247858551,308,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,894,236,6,6,https://fakestoreapi.com/auth/login,308,0,0
1761247858684,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,891,235,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247858708,306,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,905,241,6,6,https://fakestoreapi.com/auth/login,306,0,0
1761247858711,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,898,235,6,6,https://fakestoreapi.com/auth/login,303,0,0
1761247858850,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,900,237,6,6,https://fakestoreapi.com/auth/login,293,0,0
1761247858825,318,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,900,236,6,6,https://fakestoreapi.com/auth/login,318,0,0
1761247858860,300,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,897,235,6,6,https://fakestoreapi.com/auth/login,300,0,0
1761247858974,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,897,241,6,6,https://fakestoreapi.com/auth/login,298,0,0
1761247859014,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,896,235,6,6,https://fakestoreapi.com/auth/login,292,0,0
1761247859014,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,888,236,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247859143,296,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,900,237,6,6,https://fakestoreapi.com/auth/login,296,0,0
1761247859160,312,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,901,241,6,6,https://fakestoreapi.com/auth/login,312,0,0
1761247859144,328,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,891,235,6,6,https://fakestoreapi.com/auth/login,328,0,0
1761247859272,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,902,235,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247859307,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,890,236,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247859308,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,896,237,6,6,https://fakestoreapi.com/auth/login,304,0,0
1761247859440,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,901,235,6,6,https://fakestoreapi.com/auth/login,288,0,0
1761247859472,314,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,899,241,6,6,https://fakestoreapi.com/auth/login,314,0,0
1761247859472,319,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,900,235,6,6,https://fakestoreapi.com/auth/login,319,0,0
1761247859562,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,896,236,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247859601,297,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,900,237,6,6,https://fakestoreapi.com/auth/login,297,0,0
1761247859613,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,901,235,6,6,https://fakestoreapi.com/auth/login,287,0,0
1761247859728,299,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,905,241,6,6,https://fakestoreapi.com/auth/login,299,0,0
1761247859787,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,890,235,6,6,https://fakestoreapi.com/auth/login,292,0,0
1761247859792,299,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,900,236,6,6,https://fakestoreapi.com/auth/login,299,0,0
1761247859852,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,304,0,0
1761247859901,289,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,899,241,6,6,https://fakestoreapi.com/auth/login,289,0,0
1761247859899,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,893,235,6,6,https://fakestoreapi.com/auth/login,292,0,0
1761247860027,281,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,894,235,6,6,https://fakestoreapi.com/auth/login,281,0,0
1761247860080,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,894,236,6,6,https://fakestoreapi.com/auth/login,288,0,0
1761247860091,300,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,896,237,6,6,https://fakestoreapi.com/auth/login,300,0,0
1761247860157,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,895,235,6,6,https://fakestoreapi.com/auth/login,301,0,0
1761247860190,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,901,241,6,6,https://fakestoreapi.com/auth/login,292,0,0
1761247860191,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,892,235,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247860308,308,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,902,236,6,6,https://fakestoreapi.com/auth/login,308,0,0
1761247860369,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,900,237,6,6,https://fakestoreapi.com/auth/login,291,0,0
1761247860392,305,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,895,235,6,6,https://fakestoreapi.com/auth/login,305,0,0
1761247860458,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,897,241,6,6,https://fakestoreapi.com/auth/login,295,0,0
1761247860482,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,894,235,6,6,https://fakestoreapi.com/auth/login,298,0,0
1761247860485,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,890,236,6,6,https://fakestoreapi.com/auth/login,298,0,0
1761247860616,280,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,904,237,6,6,https://fakestoreapi.com/auth/login,280,0,0
1761247860661,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,895,235,6,6,https://fakestoreapi.com/auth/login,291,0,0
1761247860698,307,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,901,241,6,6,https://fakestoreapi.com/auth/login,307,0,0
1761247860753,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,892,235,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247860780,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,896,236,6,6,https://fakestoreapi.com/auth/login,293,0,0
1761247860783,297,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,900,237,6,6,https://fakestoreapi.com/auth/login,297,0,0
1761247860897,277,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,893,235,6,6,https://fakestoreapi.com/auth/login,277,0,0
1761247860953,296,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,901,241,6,6,https://fakestoreapi.com/auth/login,296,0,0
1761247861006,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,894,235,6,6,https://fakestoreapi.com/auth/login,298,0,0
1761247861048,289,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,896,236,6,6,https://fakestoreapi.com/auth/login,289,0,0
1761247861074,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,894,237,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247861081,299,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,893,235,6,6,https://fakestoreapi.com/auth/login,299,0,0
1761247861174,282,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,899,241,6,6,https://fakestoreapi.com/auth/login,282,0,0
1761247861249,299,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,898,235,6,6,https://fakestoreapi.com/auth/login,298,0,0
1761247861305,305,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,890,236,6,6,https://fakestoreapi.com/auth/login,305,0,0
1761247861338,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,900,237,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247861365,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,891,235,6,6,https://fakestoreapi.com/auth/login,287,0,0
1761247861380,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,899,241,6,6,https://fakestoreapi.com/auth/login,298,0,0
1761247861456,280,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,888,235,6,6,https://fakestoreapi.com/auth/login,280,0,0
1761247861548,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,896,236,6,6,https://fakestoreapi.com/auth/login,303,0,0
1761247861633,297,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,893,235,6,6,https://fakestoreapi.com/auth/login,297,0,0
1761247861610,320,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,896,237,6,6,https://fakestoreapi.com/auth/login,320,0,0
1761247861652,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,901,241,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247861678,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,898,235,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247861737,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,896,236,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247861852,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,293,0,0
1761247861931,300,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,895,235,6,6,https://fakestoreapi.com/auth/login,300,0,0
1761247861947,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,894,235,6,6,https://fakestoreapi.com/auth/login,291,0,0
1761247861931,312,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,905,241,6,6,https://fakestoreapi.com/auth/login,312,0,0
1761247861969,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,892,236,6,6,https://fakestoreapi.com/auth/login,298,0,0
1761247862027,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,295,0,0
1761247862146,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,901,235,6,6,https://fakestoreapi.com/auth/login,291,0,0
1761247862231,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,903,241,6,6,https://fakestoreapi.com/auth/login,291,0,0
1761247862238,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,890,235,6,6,https://fakestoreapi.com/auth/login,287,0,0
1761247862243,305,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,890,236,6,6,https://fakestoreapi.com/auth/login,305,0,0
1761247862268,299,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,299,0,0
1761247862323,286,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,895,235,6,6,https://fakestoreapi.com/auth/login,286,0,0
1761247862437,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,895,241,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247862526,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,896,236,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247862522,296,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,888,235,6,6,https://fakestoreapi.com/auth/login,296,0,0
1761247862548,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,896,237,6,6,https://fakestoreapi.com/auth/login,303,0,0
1761247862569,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,897,235,6,6,https://fakestoreapi.com/auth/login,295,0,0
1761247862610,286,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,905,241,6,6,https://fakestoreapi.com/auth/login,286,0,0
1761247862732,299,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,892,235,6,6,https://fakestoreapi.com/auth/login,299,0,0
1761247862818,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,894,237,6,6,https://fakestoreapi.com/auth/login,295,0,0
1761247862817,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,904,236,6,6,https://fakestoreapi.com/auth/login,298,0,0
1761247862852,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,899,235,6,6,https://fakestoreapi.com/auth/login,303,0,0
1761247862865,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,901,241,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247862896,283,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,888,235,6,6,https://fakestoreapi.com/auth/login,283,0,0
1761247863032,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,900,236,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247863113,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,898,237,6,6,https://fakestoreapi.com/auth/login,292,0,0
1761247863116,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,897,235,6,6,https://fakestoreapi.com/auth/login,298,0,0
1761247863159,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,898,235,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247863155,308,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,903,241,6,6,https://fakestoreapi.com/auth/login,308,0,0
1761247863180,283,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,888,236,6,6,https://fakestoreapi.com/auth/login,283,0,0
1761247863322,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,902,237,6,6,https://fakestoreapi.com/auth/login,295,0,0
1761247863406,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,895,235,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247863415,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,897,241,6,6,https://fakestoreapi.com/auth/login,290,0,0
1761247863454,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,900,235,6,6,https://fakestoreapi.com/auth/login,287,0,0
1761247863463,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,896,236,6,6,https://fakestoreapi.com/auth/login,291,0,0
1761247863463,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,894,237,6,6,https://fakestoreapi.com/auth/login,301,0,0
1761247863618,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,899,235,6,6,https://fakestoreapi.com/auth/login,295,0,0
1761247863697,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,901,241,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247863705,296,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,896,235,6,6,https://fakestoreapi.com/auth/login,296,0,0
1761247863741,296,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,894,236,6,6,https://fakestoreapi.com/auth/login,296,0,0
1761247863754,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,900,237,6,6,https://fakestoreapi.com/auth/login,301,0,0
1761247863765,315,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,899,235,6,6,https://fakestoreapi.com/auth/login,315,0,0
1761247863914,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,899,241,6,6,https://fakestoreapi.com/auth/login,291,0,0
1761247863991,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,894,235,6,6,https://fakestoreapi.com/auth/login,294,0,0
1761247864001,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,892,236,6,6,https://fakestoreapi.com/auth/login,288,0,0
1761247864056,279,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,895,235,6,6,https://fakestoreapi.com/auth/login,279,0,0
1761247864038,297,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,900,237,6,6,https://fakestoreapi.com/auth/login,297,0,0
1761247864080,306,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,905,241,6,6,https://fakestoreapi.com/auth/login,306,0,0
1761247864205,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,898,235,6,6,https://fakestoreapi.com/auth/login,304,0,0
